,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1415,1710787,Supermarket Flowers,30232,Ed Sheeran,1,4.91337,1488457123,26949,C,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,https://tabs.ultimate-guitar.com/tab/ed-sheeran/supermarket-flowers-chords-1956603,3089101
1416,1710787,Supermarket Flowers,30232,Ed Sheeran,1,4.91337,1488457123,26949,C,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,https://tabs.ultimate-guitar.com/tab/ed-sheeran/supermarket-flowers-chords-1956603,3089101
1417,146884,If I Aint Got You,10670,Alicia Keys,2,4.85792,1081209600,14035,G,https://www.ultimate-guitar.com/artist/alicia_keys_10670,https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,3085971
1418,146884,If I Aint Got You,10670,Alicia Keys,2,4.85792,1081209600,14035,G,https://www.ultimate-guitar.com/artist/alicia_keys_10670,https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,3085971
1419,146884,If I Aint Got You,10670,Alicia Keys,2,4.85792,1081209600,14035,G,https://www.ultimate-guitar.com/artist/alicia_keys_10670,https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,3085971
1420,146884,If I Aint Got You,10670,Alicia Keys,2,4.85792,1081209600,14035,G,https://www.ultimate-guitar.com/artist/alicia_keys_10670,https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,3085971
1421,146884,If I Aint Got You,10670,Alicia Keys,2,4.85792,1081209600,14035,G,https://www.ultimate-guitar.com/artist/alicia_keys_10670,https://tabs.ultimate-guitar.com/tab/alicia-keys/if-i-aint-got-you-chords-111683,3085971
1422,1635274,Faded,63354,Alan Walker,1,4.87062,1450028986,14671,Am,https://www.ultimate-guitar.com/artist/alan_walker_63354,https://tabs.ultimate-guitar.com/tab/alan-walker/faded-chords-1791779,3085588
1423,1635274,Faded,63354,Alan Walker,1,4.87062,1450028986,14671,Am,https://www.ultimate-guitar.com/artist/alan_walker_63354,https://tabs.ultimate-guitar.com/tab/alan-walker/faded-chords-1791779,3085588
1424,1635274,Faded,63354,Alan Walker,1,4.87062,1450028986,14671,Am,https://www.ultimate-guitar.com/artist/alan_walker_63354,https://tabs.ultimate-guitar.com/tab/alan-walker/faded-chords-1791779,3085588
1425,1635274,Faded,63354,Alan Walker,1,4.87062,1450028986,14671,Am,https://www.ultimate-guitar.com/artist/alan_walker_63354,https://tabs.ultimate-guitar.com/tab/alan-walker/faded-chords-1791779,3085588
1426,1635274,Faded,63354,Alan Walker,1,4.87062,1450028986,14671,Am,https://www.ultimate-guitar.com/artist/alan_walker_63354,https://tabs.ultimate-guitar.com/tab/alan-walker/faded-chords-1791779,3085588
1427,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1428,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1429,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1430,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1431,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1432,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
1433,134826,Johnny B Goode,9819,Chuck Berry,2,4.76588,1136332801,144,Bb,https://www.ultimate-guitar.com/artist/chuck_berry_9819,https://tabs.ultimate-guitar.com/tab/chuck-berry/johnny-b-goode-chords-319116,3083462
